id,title,description,image_link,link,google_product_category,brand,price,currency,availability,item_group_id,checkout_url,additional_image_link,sale_price_effective_date,sale_price,condition
"1844","Cablu audio Jack Detech 3.5mm Tata, 1.5m, Stereo, negru","Cablul audio cu mufa Jack de 3.5 mm, stereo, de 1.5M, de calitate, cu conectori auriti

 ","http://www.pluscomputer.ro/image/catalog/storeimages/2269988_1517741331939.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1844","Audio Cables","DeTech","10 RON","RON","in stock","1844","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1844","http://www.pluscomputer.ro/image/catalog/storeimages/2269990_1517741331641.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","9 RON","new"
"201","Cablu audio Jack Detech 3.5mm Tata, 3m, Stereo, negru","Cablul audio cu mufa Jack de 3.5 mm, stereo, de 3M, de calitate, cu conectori auriti

 ","http://www.pluscomputer.ro/image/catalog/storeimages/2269988_1517741331939.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=201","Audio Cables","DeTech","10 RON","RON","in stock","201","http://www.pluscomputer.ro/index.php?route=product/product&product_id=201","http://www.pluscomputer.ro/image/catalog/storeimages/2269990_1517741331641.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","9 RON","new"
"1569","Cablu audio Jack Detech 3.5mm Tata, 5m, Stereo, negru","Cablul audio cu mufa Jack de 3.5 mm, stereo, de 5M, de calitate, cu conectori auriti
 ","http://www.pluscomputer.ro/image/catalog/cabluri/cablu jack 3m.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1569","Audio Cables","DeTech","15 RON","RON","in stock","1569","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1569","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"1759","Cablu audio Optic Digital Toslink Tata Active, 1m, conectori auriti, negru","Cablul audio digital Toslink va ofera cel mai curat semnal posibil chiar si la niveluri de volum extrem.Calitate deosebita cu conectori auriti pentru a previni coroziunea si pentru o protectie maxima a varfului fibrei.Compatibil cu orice dispozitiv cu fibra optica audio Toslink: televizoare, console jocuri, dvd playere, sisteme audio, etc. Caracteristici:grosime fir: 2.2mmlungime cablu: 1Mtip mufa: tataconectori: auriti","http://www.pluscomputer.ro/image/catalog/cabluri/audio/cablu toslink.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1759","Audio Cables","Active","15 RON","RON","in stock","1759","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1759","http://www.pluscomputer.ro/image/catalog/cabluri/audio/cablu toslink0.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","12 RON","new"
"1810","Cablu audio Optic Digital Toslink Tata Active, 2m, conectori auriti, negru","Cablul audio digital Toslink va ofera cel mai curat semnal posibil chiar si la niveluri de volum extrem.Calitate deosebita cu conectori auriti pentru a previni coroziunea si pentru o protectie maxima a varfului fibrei.Compatibil cu orice dispozitiv cu fibra optica audio Toslink: televizoare, console jocuri, dvd playere, sisteme audio, etc. Caracteristici:grosime fir: 4mmlungime cablu: 2Mtip mufa: tataconectori: auriti","http://www.pluscomputer.ro/image/catalog/cabluri/audio/cablu toslink.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1810","Audio Cables","Active","20 RON","RON","in stock","1810","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1810","http://www.pluscomputer.ro/image/catalog/cabluri/audio/cablu toslink0.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","17 RON","new"
"1811","Cablu audio Optic Digital Toslink Tata Active, 5m, conectori auriti, negru","Cablul audio digital Toslink va ofera cel mai curat semnal posibil chiar si la niveluri de volum extrem.Calitate deosebita cu conectori auriti pentru a previni coroziunea si pentru o protectie maxima a varfului fibrei.Compatibil cu orice dispozitiv cu fibra optica audio Toslink: televizoare, console jocuri, dvd playere, sisteme audio, etc. Caracteristici:grosime fir: 4mmlungime cablu: 5Mtip mufa: tataconectori: auriti","http://www.pluscomputer.ro/image/catalog/cabluri/audio/cablu toslink.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1811","Audio Cables","Active","40 RON","RON","in stock","1811","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1811","http://www.pluscomputer.ro/image/catalog/cabluri/audio/cablu toslink0.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
"1587","Cablu cu buton de Power / Pornire PC calculator de la carcasa la placa de baza, on/ off button, 55cm","Cablu cu buton de Power / Pornire PC calculator de la carcasa la placa de baza, on/ off button, 55cm","http://www.pluscomputer.ro/image/catalog/cabluri/cablu buton de  power 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1587","Power Cables","Active","10 RON","RON","in stock","1587","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1587","http://www.pluscomputer.ro/image/catalog/cabluri/cablu buton de  power.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","6 RON","new"
"1636","Cablu date / incarcare compatibil Samsung Galaxy Tab, 1m, usb 2.0 tata la 30 pini, negru","Cablu de date / incarcare compatibil Samsung Galaxy Tab cu lungime de 1m.Compatibil cu:Galaxy Tab (P1000) / Galaxy Tab 10.1 (P7100) /Galaxy Tab 2 7.0 (P3100) / Galaxy Tab 2 10.1 (P5100)/Galaxy Tab 3 7.0 (T210) / Galaxy Tab 3 8.0 (T310) /Galaxy Tab 3 10.1 (P5200)","http://www.pluscomputer.ro/image/catalog/cabluri/cablu usb galaxy tab.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1636","Phone Tablet Cables","DeTech","15 RON","RON","in stock","1636","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1636","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","9 RON","new"
"24","Cablu date USB 2.0 mama-tata Prelungitor, 1.5m, negru","Cablu prelungitor USB

Lungime cablu: 1.5M
	Culoare: Negru
	Calitate deosebita","http://www.pluscomputer.ro/image/catalog/storeimages/1925724_1518123383800.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=24","USB Cables","DeTech","10 RON","RON","in stock","24","http://www.pluscomputer.ro/index.php?route=product/product&product_id=24","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","9 RON","new"
"23","Cablu date USB 2.0 mama-tata Prelungitor, 3m, negru","Cablu prelungitor USB

Lungime cablu: 3M
	Culoare: Negru
	Calitate deosebita","http://www.pluscomputer.ro/image/catalog/storeimages/1925724_1518123382330.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=23","USB Cables","DeTech","15 RON","RON","in stock","23","http://www.pluscomputer.ro/index.php?route=product/product&product_id=23","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","13 RON","new"
"1610","Cablu date USB 2.0 mama-tata Prelungitor, 5m, negru","Cablu prelungitor USBLungime cablu: 5MCuloare: NegruCalitate deosebita","http://www.pluscomputer.ro/image/catalog/cabluri/cablu usb prelungitor.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1610","USB Cables","DeTech","20 RON","RON","out of stock","1610","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1610","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","15 RON","new"
"22","Cablu date USB 2.0 tata-tata, 1.5m, negru","Cablu  USB 2.0 tata-tata

Lungime cablu: 1.5M
	Culoare: Negru
	Calitate deosebita","http://www.pluscomputer.ro/image/catalog/storeimages/1925773_1518123382998.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=22","USB Cables","DeTech","10 RON","RON","in stock","22","http://www.pluscomputer.ro/index.php?route=product/product&product_id=22","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","9 RON","new"
"21","Cablu date USB 2.0 tata-tata, 3m, negru","Cablu  USB 2.0 tata-tata

Lungime cablu: 3M
	Culoare: Negru
	Calitate deosebita","http://www.pluscomputer.ro/image/catalog/storeimages/1925773_1518123382117.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=21","USB Cables","DeTech","15 RON","RON","in stock","21","http://www.pluscomputer.ro/index.php?route=product/product&product_id=21","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","13 RON","new"
"28","Cablu date USB 3.0 mama-tata Prelungitor, 1.5m, albastru","Cablu prelungitor USB 3.0

Lungime cablu: 1.5M
	Culoare: Albastru
	Calitate deosebita.
.","http://www.pluscomputer.ro/image/catalog/cabluri/usb/cablu prelungitor usb3.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=28","USB Cables","Active","25 RON","RON","in stock","28","http://www.pluscomputer.ro/index.php?route=product/product&product_id=28","http://www.pluscomputer.ro/image/catalog/cabluri/usb/cablu prelungitor usb3.0.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","20 RON","new"
"27","Cablu date USB 3.0 mama-tata Prelungitor, 3m, albastru","Cablu prelungitor USB 3.0

Lungime cablu: 3M
	Culoare: Albastru
	Calitate deosebita.","http://www.pluscomputer.ro/image/catalog/cabluri/usb/cablu prelungitor usb3.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=27","USB Cables","Active","35 RON","RON","in stock","27","http://www.pluscomputer.ro/index.php?route=product/product&product_id=27","http://www.pluscomputer.ro/image/catalog/cabluri/usb/cablu prelungitor usb3.0.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","35 RON","new"
"1738","Cablu date USB 3.0 mama-tata Prelungitor, 5m, albastru","Cablu prelungitor USB 3.0

Lungime cablu: 5M
	Culoare: Albastru
	Calitate deosebita.","http://www.pluscomputer.ro/image/catalog/storeimages/3521802_1518123383864.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1738","USB Cables","4WORLD","45 RON","RON","out of stock","1738","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1738","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","40 RON","new"
"25","Cablu date USB 3.0 tata-tata, 1.5m, albastru","Cablu  USB 3.0 tata-tata

Lungime cablu: 1.5M
	Culoare: Albastru
	Calitate deosebita
.","http://www.pluscomputer.ro/image/catalog/storeimages/2553380_1518123383515.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=25","USB Cables","Active","25 RON","RON","preorder","25","http://www.pluscomputer.ro/index.php?route=product/product&product_id=25","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","22 RON","new"
"26","Cablu date USB 3.0 tata-tata, 3m, albastru","Cablu  USB 3.0 tata-tata

Lungime cablu: 3M
	Culoare: Albastru
	Calitate deosebita
.","http://www.pluscomputer.ro/image/catalog/storeimages/2553380_1518123383790.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=26","USB Cables","Cantell","35 RON","RON","in stock","26","http://www.pluscomputer.ro/index.php?route=product/product&product_id=26","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","32 RON","new"
"1652","Cablu date/ incarcare 2 in 1, plat, universal, USB 2.0 tata la MicroUsb si adaptor Lightning pentru ","Cablu de date plat, 2 in 1, Remax Yards RC-033T, Micro USB / iPhone 5/6/7/8 Lightning• Cablu de date pentru dispozitive Apple Lightning si Micro USB• Lumina LED care indica starea de incarcare, Lumina portocalie - incarcare, lumina albastra - incarcata complet• Lungimea cablului - 1 metru• 2.1A Incarcare rapida","http://www.pluscomputer.ro/image/catalog/cabluri/telefon-tableta/cablu 2 in 1 14345 2.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1652","Phone Tablet Cables","Remax","39 RON","RON","preorder","1652","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1652","http://www.pluscomputer.ro/image/catalog/cabluri/telefon-tableta/cablu 2 in 1 14345.jpg,http://www.pluscomputer.ro/image/catalog/cabluri/telefon-tableta/cablu 2 in 1 14345 cutie.jpg","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","20 RON","new"
"1748","Cablu date/ incarcare 3 in 1, Remax RC-131th, universal, USB 2.0 tata la MicroUsb Type-C si Lightnin","Cablu de date/incarcare, 3 in 1, Remax RC-131th, Micro USB / iPhone 5/6/7/8 Lightning / USB Type-C• Lungimea cablului - 1.2 metru• 2.8A Incarcare rapida• Cablu cupru din nylon Impletit","http://www.pluscomputer.ro/image/catalog/cabluri/telefon-tableta/cablu 3 in 1 remax.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1748","Phone Tablet Cables","Remax","39 RON","RON","preorder","1748","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1748","http://www.pluscomputer.ro/image/catalog/cabluri/telefon-tableta/cablu 3 in 1 remax cutie.jpg","1970-01-30T00:00+00:00/1970-01-30T23:59+00:00","39 RON","new"
"191","Cablu Date/ Incarcare compatibil iPhone Lightning, 1m, Remax","Cablu date Lightning compatibil cu iPhone 5/6/7
	LUNGIME CABLU: 1M
	Culoare: Alb","http://www.pluscomputer.ro/image/catalog/storeimages/3672345_151967647129.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=191","Phone Tablet Cables","Remax","20 RON","RON","in stock","191","http://www.pluscomputer.ro/index.php?route=product/product&product_id=191","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","17 RON","new"
"1836","Cablu date/ incarcare Lightning, ACTIVE, compatibil Iphone 5/6/7/8/9/10","Cablu date Lightning compatibil cu iPhone 5/6/7/8
	LUNGIME CABLU: 1M
	Culoare: Alb","http://www.pluscomputer.ro/image/catalog/cabluri/telefon-tableta/cablu iphone  oem.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1836","Phone Tablet Cables","Active","20 RON","RON","in stock","1836","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1836","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"196","Cablu date/ incarcare microUSB Active, microUSB tata - USB tata, 1m, compatibil tablete si telefoane","Lungime cablu: 1m
	Culoare: Alb
	Ambalaj: Individual
	Calitate deosebita","http://www.pluscomputer.ro/image/catalog/storeimages/1926120_1519676471258.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=196","Phone Tablet Cables","Active","15 RON","RON","in stock","196","http://www.pluscomputer.ro/index.php?route=product/product&product_id=196","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"194","Cablu Date/ Incarcare pentru iPhone Ipad 2/3/4/s, Detech, 1m, alb","Cablu date compatibil cu iPhone 4 si Ipad, 30pin
	LUNGIME CABLU: 1M
	Culoare: Alb","http://www.pluscomputer.ro/image/catalog/storeimages/1926299_1519676471977.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=194","Phone Tablet Cables","DeTech","20 RON","RON","in stock","194","http://www.pluscomputer.ro/index.php?route=product/product&product_id=194","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","13 RON","new"
"1639","Cablu Date/ Incarcare usb Tip C, Detech, 1m, alb, usb 2.0 tata la usb type-C","Cablu date compatibil cu toate dispozitivele Type-CLUNGIME CABLU: 1MCuloare: AlbFunctie: Date si Incarcare","http://www.pluscomputer.ro/image/catalog/cabluri/cablu usb tip c.png","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1639","Phone Tablet Cables","DeTech","19 RON","RON","in stock","1639","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1639","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","10 RON","new"
"197","Cablu date/incarcare microUSB Detech, microUSB tata - USB tata, 1m, compatibil tablete si telefoane,","Lungime cablu: 1m
	Culoare: Negru
	Ambalaj: Individual
	Calitate deosebita","http://www.pluscomputer.ro/image/catalog/storeimages/1926023_1519676471999.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=197","Phone Tablet Cables","DeTech","10 RON","RON","in stock","197","http://www.pluscomputer.ro/index.php?route=product/product&product_id=197","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","9 RON","new"
"1404","Cablu digital DVI-D, Active, 1.8M, tata, 18+1pini, dublu ecranat, calitate deosebita","Un cablu de calitate superioara, dublu ecranat cu bobine antiparaziti.
	Suporta rezolutie HDTV de pana la 1080
	18+1pini Single Link
 ","http://www.pluscomputer.ro/image/catalog/storeimages/2171793_1517260033606.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1404","DVI","Active","20 RON","RON","in stock","1404","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1404","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","15 RON","new"
"1405","Cablu digital DVI-D, Detech, 1.5M, tata, 24+1pini, sigle link, dublu ecranat","Un cablu de calitate superioara, dublu ecranat cu bobine antiparaziti.
	Suporta rezolutie HDTV de pana la 1080
	24+1pini Single Link
 .","http://www.pluscomputer.ro/image/catalog/storeimages/2847828_1517260033656.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1405","DVI","DeTech","25 RON","RON","in stock","1405","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1405","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","20 RON","new"
"1435","Cablu digital DVI-D, Detech, 3M, tata, 24+1pini, single link, dublu ecranat","Un cablu de calitate superioara, dublu ecranat cu bobine antiparaziti.
	Suporta rezolutie HDTV de pana la 1080
	24+1pini Single Link
 .","http://www.pluscomputer.ro/image/catalog/storeimages/2847828_1517260033656.jpg","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1435","DVI","DeTech","39 RON","RON","in stock","1435","http://www.pluscomputer.ro/index.php?route=product/product&product_id=1435","","1970-01-30T00:00+00:00/2038-01-17T23:59+00:00","35 RON","new"
